code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
600188,兖州煤业,1.25,-2.34,8.01,15.91,3.36,612952.96,-2.92,,10-24
000032,深桑达A,0.08,-31.82,3.09,2.42,0.07,1745.6,-33.43,,10-24
600083,博信股份,0.06,-507.14,0.11,67.63,-0.09,1313.8,-513.34,,10-24
002089,*ST新海,0.42,-3.4,2.71,15.75,0.14,14714.43,53.04,,10-24
601222,林洋能源,0.43,,6.81,12.23,-0.82,9515.84,,,10-24
600665,天地源,0.27,238.61,2.65,10.81,-0.15,19577.52,238.37,,10-24
002137,麦达数字,0.11,11.34,1.69,6.59,0.72,3370.98,33.66,,10-24
002186,全聚德,0.72,26.54,5.5,13.46,1.89,10224.21,26.52,,10-24
300167,迪威迅,0.18,-76.0,10.29,1.87,-0.87,1182.83,-52.82,,10-24
600403,大有能源,1.39,43337.5,6.22,26.76,1.57,115880.6,288015.73,,10-24
002272,川润股份,0.27,-22.86,4.45,6.38,-0.26,4689.89,19.85,,10-24
002336,*ST人乐,0.41,2.5,8.89,4.55,0.8,16317.21,3.61,,10-24
601886,江河集团,0.47,,7.12,10.78,-2.14,21813.06,,,10-24
002159,三特索道,0.33,65.0,3.91,8.73,0.93,3963.26,66.84,,10-24
000815,美利云,-0.32,6.67,2.3,-12.96,0.03,-10111.65,4.98,,10-24
000048,康达尔,0.0,50.0,-0.32,,0.15,122.97,61.79,,10-24
300205,天喻信息,0.24,,12.3,2.86,-4.19,1944.69,,,10-24
002583,海能达,0.25,,6.23,6.13,-0.59,6048.4,,,10-24
600530,交大昂立,0.12,9.09,4.95,2.9,0.02,3776.39,6.73,,10-24
000570,苏常柴A,0.09,-43.75,3.27,,-0.31,4850.07,-45.33,,10-24
600152,维科技术,0.42,2652.94,3.31,13.26,0.82,12362.95,2650.42,,10-24
002017,东信和平,0.1,-19.41,2.88,3.3,-0.2,2291.92,-11.31,,10-24
000595,宝塔实业,0.01,-101.23,0.96,0.51,-0.16,105.05,-101.2,,10-24
600188,兖州煤业,1.25,-2.34,8.01,15.91,3.36,612952.96,-2.92,,10-24
000032,深桑达A,0.08,-31.82,3.09,2.42,0.07,1745.6,-33.43,,10-24
002567,唐人神,0.58,,10.49,5.54,-0.57,8017.68,,,10-24
600083,博信股份,0.06,-507.14,0.11,67.63,-0.09,1313.8,-513.34,,10-24
000951,中国重汽,0.91,-46.15,8.97,10.4,-1.74,38245.94,-46.1,,10-24
002620,瑞和股份,0.86,,10.12,23.15,-0.78,5146.12,,,10-24
000600,建投能源,-0.03,-190.91,3.1,-0.97,0.26,-2763.24,-192.46,,10-24
002072,*ST凯瑞,-0.27,112.4,1.5,-16.71,0.57,-4826.47,112.18,,10-24
601566,九牧王,0.71,,6.67,16.25,0.42,36130.49,,,10-24
600684,珠江实业,0.64,113.33,4.26,16.2,-0.59,15544.54,177.82,,10-24
000807,云铝股份,0.06,500.0,2.58,2.21,0.16,8771.28,542.78,,10-24
600769,祥龙电业,-0.11,-17850.74,1.12,-9.19,-0.02,-4026.94,-17861.25,,10-24
002540,亚太科技,0.46,-37.84,10.29,4.78,-0.49,9271.27,4.53,,10-24
300199,翰宇药业,0.55,,9.46,7.42,0.36,5064.36,,,10-24
600847,万里股份,-0.0,-77.14,0.47,-0.35,0.1,-14.58,-76.57,,10-24
002093,国脉科技,0.12,-38.2,1.24,10.5,-0.05,10691.54,30.43,,10-24
002109,兴化股份,0.37,94.74,3.32,11.57,0.31,13134.23,94.13,,10-24
300091,金通灵,0.3,-61.54,4.0,7.71,-0.44,6253.98,15.63,,10-24
002496,辉丰股份,0.33,-72.95,10.01,3.07,-0.49,5267.11,-42.42,,10-24
002238,天威视讯,0.33,73.64,4.31,7.89,0.66,10614.1,108.36,,10-24
600475,华光股份,0.39,0.0,4.67,8.65,-0.9,10016.98,-0.04,,10-24
300257,开山股份,1.95,,19.33,29.04,1.21,21589.76,,,10-24
002324,普利特,0.25,-56.14,4.11,6.11,-0.38,6616.9,-13.91,,10-24
002388,新亚制程,0.1,-50.0,2.82,3.34,-0.2,1953.21,-2.71,,10-24
601179,中国西电,-0.02,-113.33,3.3,-0.54,-0.15,-7901.08,-112.29,,10-24
300080,易成新能,0.5,-47.92,7.1,7.16,-1.43,14131.05,22.21,,10-24
300096,易联众,0.3,0.0,3.25,9.52,-0.03,5129.24,142.7,,10-24
000752,*ST西发,0.1,25.0,2.31,,1.33,2637.61,24.33,,10-24
002485,希努尔,0.47,51.61,9.27,5.04,0.11,9431.27,50.74,,10-24
300144,宋城演艺,0.52,-54.39,7.23,7.31,0.72,19041.71,32.64,,10-24
002179,中航光电,0.36,28.57,3.35,11.15,-0.37,14311.82,26.47,,10-24
002566,益盛药业,0.63,,13.25,5.91,-0.8,6402.14,,,10-24
300225,金力泰,0.69,-48.12,10.06,9.27,-0.05,3952.03,-40.66,,10-24
002281,光迅科技,0.67,1.52,6.89,10.09,0.19,10692.8,1.99,,10-24
600517,置信电气,0.22,-43.59,1.94,10.33,0.22,13382.43,-44.17,,10-24
600556,ST慧球,-0.0,-72.03,-0.15,,-0.01,-158.48,-71.94,,10-24
300036,超图软件,0.12,-34.25,4.28,2.78,-0.55,1431.1,5.31,,10-24
300198,纳川股份,0.51,-9.2,6.46,8.98,-0.21,5847.75,50.85,,10-24
002555,三七互娱,0.28,,5.69,5.95,0.35,3728.96,,,10-24
600505,西昌电力,0.46,180.06,2.05,25.45,0.21,16898.7,180.08,,10-22
000895,双汇发展,0.46,-63.11,5.64,7.85,1.03,27826.75,-63.11,,10-22
000915,山大华特,0.42,32.08,2.74,16.78,0.67,7651.75,33.52,,10-22
000933,神火股份,0.49,-48.26,3.04,17.28,1.31,82666.91,-16.84,,10-22
000978,桂林旅游,0.13,59.26,3.99,3.24,0.11,4657.36,66.37,,10-22
600508,上海能源,1.55,8.39,9.8,17.1,1.57,111704.88,8.16,,10-22
000546,金圆股份,0.05,-292.83,0.79,5.95,0.2,774.67,-292.59,,10-22
002353,杰瑞股份,1.26,-26.74,10.64,12.37,-0.37,28934.5,50.68,,10-22
600297,广汇汽车,0.01,132.26,2.3,0.63,0.21,502.71,129.87,,10-22
000028,国药一致,0.85,33.23,4.39,21.16,-0.66,24623.8,33.97,,10-22
002262,恩华药业,0.37,34.55,2.28,17.6,0.44,8721.22,34.57,,10-22
600856,ST中天,0.02,-112.27,0.44,5.47,0.2,544.18,-114.22,,10-22
002342,巨力索具,0.31,3.33,4.64,6.91,0.18,15085.34,6.93,,10-22
002132,恒星科技,0.18,-18.18,2.11,8.71,-0.66,9849.18,74.7,,10-22
600714,金瑞矿业,0.12,52.88,1.47,8.74,0.17,3342.81,59.85,,10-22
002519,银河电子,0.44,-56.0,7.25,6.17,-1.07,6248.14,17.79,,10-22
002218,拓日新能,-0.08,-137.15,3.11,-3.06,-0.54,-3942.17,-160.67,,10-22
300216,千山药机,0.64,,10.06,9.33,-1.44,3706.93,,,10-22
000411,英特集团,0.88,536.06,1.93,58.81,-2.77,18221.91,535.94,,10-22
000971,*ST高升,-0.17,109.18,0.22,-40.33,-0.13,-4083.84,106.69,,10-22
600894,广日股份,-0.31,-2292.86,0.33,-63.77,0.49,-23416.67,-2258.77,,10-22
300054,鼎龙股份,0.43,-23.21,6.67,6.5,0.41,3905.63,23.4,,10-22
000691,亚太实业,-0.02,154.69,0.42,-3.79,0.0,-526.34,154.38,,10-22
300135,宝利国际,0.33,-70.27,6.22,5.37,-2.59,5347.43,-19.43,,10-22
000809,铁岭新城,-0.03,-342.19,1.12,-2.88,0.08,-354.86,-341.39,,10-22
002202,金风科技,0.23,-66.62,4.8,4.64,-2.54,61507.35,-59.85,,10-22
600753,东方银星,-0.01,-425.0,0.85,-1.5,0.0,-165.85,-431.93,,10-22
600383,金地集团,0.11,-63.33,4.04,2.69,-0.81,47984.06,-64.19,,10-22
002239,奥特佳,0.05,-38.36,2.66,1.82,0.06,969.53,-38.35,,10-22
600467,好当家,0.17,41.67,2.36,7.42,-0.09,10702.67,37.92,,10-22
000959,首钢股份,0.05,-44.82,2.61,2.07,-0.25,16275.78,-44.88,,10-22
600126,杭钢股份,0.36,50.0,4.49,8.3,-0.61,30205.37,50.54,,10-22
002029,七匹狼,1.02,59.38,6.52,16.75,0.27,28887.34,59.82,,10-22
300043,星辉娱乐,0.38,-26.92,4.68,8.37,0.37,5990.6,48.95,,10-22
002400,省广集团,0.49,-34.67,7.24,6.9,0.9,7204.64,36.08,,10-22
601727,上海电气,0.22,18.77,2.26,10.17,-0.18,284798.7,20.43,,10-22
600707,彩虹股份,-0.13,-738.1,5.57,-2.41,-0.01,-9907.71,-934.21,,10-22
002530,金财互联,0.27,8.54,4.33,6.23,0.01,3574.7,45.35,,10-22
002535,林州重机,0.37,-27.45,4.24,6.83,-0.22,10663.78,35.71,,10-22
300210,森远股份,0.69,,7.75,11.77,0.05,4571.85,,,10-22
600420,现代制药,0.23,-14.71,2.64,8.89,0.41,6556.07,-14.72,,10-22
000513,丽珠集团,0.95,-14.41,9.33,10.64,1.38,28085.35,-14.57,,10-22
600855,航天长峰,-0.04,12.65,1.91,-1.98,-0.02,-1119.85,12.42,,10-22
002066,瑞泰科技,0.42,55.47,5.21,8.22,-0.48,4806.71,55.44,,10-22
000665,湖北广电,0.13,28.08,0.99,13.9,0.62,2279.56,26.51,,10-22
000683,远兴能源,0.14,133.33,3.02,4.8,0.2,10870.42,143.33,,10-22
600262,北方股份,0.56,131.13,5.04,11.41,-1.15,9504.91,131.1,,10-22
300145,中金环境,0.45,-40.79,6.63,6.92,0.4,6494.05,42.49,,10-22
002249,大洋电机,0.38,5.56,5.04,,0.42,16691.32,7.48,,10-22
002039,黔源电力,0.06,-85.47,8.24,0.69,4.04,1171.79,-78.92,,10-22
002055,得润电子,0.4,120.18,5.06,18.11,-0.18,7882.34,148.17,,10-22
002088,鲁阳节能,0.36,-7.69,5.83,6.25,0.07,8315.42,-8.67,,10-22
600307,酒钢宏兴,0.33,-19.42,2.91,11.93,0.49,134440.04,60.97,,10-22
300166,东方国信,0.81,10.96,15.92,5.47,-0.01,3184.3,42.89,,10-22
000038,深大通,0.03,-77.6,1.61,1.73,0.02,265.85,-77.8,,10-22
000868,*ST安凯,0.17,41.67,3.47,6.56,0.07,5281.94,42.78,,10-22
002222,福晶科技,0.17,-26.09,2.09,8.27,0.18,4906.84,10.95,,10-22
002545,东方铁塔,0.66,-39.59,9.5,10.95,-1.27,17137.43,20.99,,10-22
000525,红太阳,0.0,-28.95,5.24,0.09,-0.03,138.26,31.07,,10-22
002011,盾安环境,0.3,-31.09,2.56,11.65,0.38,22075.57,37.85,,10-22
000607,华媒控股,0.0,-102.43,0.69,0.51,0.03,176.66,-102.45,,10-22
600076,康欣新材,0.07,-275.0,0.26,29.4,-0.24,2443.94,-257.66,,10-22
600470,六国化工,0.21,-25.8,4.35,4.95,-0.58,11092.2,65.33,,10-22
600094,大名城,0.26,5331.91,1.24,22.91,-0.3,38593.14,17180.55,,10-22
600222,太龙药业,0.02,-65.46,1.45,1.26,-0.02,748.41,-65.35,,10-22
002403,爱仕达,0.13,-48.0,6.35,2.09,-0.6,3207.44,-38.0,,10-22
600698,*ST天雁,-0.07,6800.0,0.19,-31.52,-0.02,-6749.49,6503.74,,10-22
002231,奥维通信,0.15,133.69,2.62,5.88,-0.6,2449.42,133.63,,10-22
600784,鲁银投资,0.6,214.14,2.72,24.78,-1.25,14892.4,214.81,,10-22
600099,林海股份,0.01,51.28,2.17,0.27,-0.1,129.93,51.56,,10-22
002037,保利联合,0.74,72.09,4.32,17.97,-0.38,12851.34,74.36,,10-22
002360,同德化工,0.46,-30.3,5.05,8.09,0.13,4816.67,29.62,,10-22
600228,ST昌九,-0.36,47.15,0.15,-109.59,0.38,-8730.33,46.88,,10-22
000862,银星能源,0.17,4.1,1.33,13.2,0.28,3894.86,4.09,,10-22
600053,九鼎投资,0.04,-106.08,1.8,2.04,0.5,1577.38,-107.29,,10-22
002252,上海莱士,0.51,12.09,3.14,16.69,0.38,13906.47,12.31,,10-22
000929,兰州黄河,0.01,-98.1,3.03,0.33,1.13,183.78,-98.12,,10-22
600086,东方金钰,0.16,77.22,1.55,10.33,0.24,5699.98,77.31,,10-22
600105,永鼎股份,0.22,-48.84,3.8,5.94,-0.16,8453.75,-48.88,,10-22
600539,ST狮头,-1.19,-8000.0,2.64,-44.93,-0.0,-27252.43,-7774.22,,10-22
002349,精华制药,0.42,-4.55,5.79,7.38,0.2,4172.55,22.65,,10-22
600578,京能电力,0.31,-26.19,3.8,8.54,0.69,24748.04,2.0,,10-22
002365,永安药业,0.29,-28.8,5.57,5.37,0.17,5511.54,53.29,,10-22
600595,*ST中孚,0.16,6.67,3.51,4.59,0.06,23410.31,33.7,,10-22
002445,ST中南,0.43,34.38,3.58,6.68,0.32,5911.44,50.99,,10-22
000029,深深房A,0.09,12.47,1.5,5.89,0.08,8669.77,12.39,,10-22
300223,北京君正,0.9,,13.52,10.48,0.19,6208.55,,,10-22
002258,利尔化学,0.29,-15.11,4.45,6.71,-0.01,5856.93,-15.11,,10-22
300239,东宝生物,0.25,,3.77,11.2,0.1,1502.52,,,10-22
000980,众泰汽车,0.11,-26.67,3.77,2.99,0.33,3518.38,-23.79,,10-22
000610,西安旅游,0.11,15.32,2.18,5.1,0.47,2161.92,15.27,,10-22
300029,天龙光电,0.42,48.65,6.23,6.94,-0.46,8487.57,48.65,,10-22
600202,哈空调,0.02,-93.34,2.89,0.61,0.01,670.96,-93.34,,10-22
000823,超声电子,0.27,9.36,3.92,7.08,0.38,12039.35,9.55,,10-22
000035,中国天楹,-0.18,38.46,-8.18,,-0.0,-2728.38,45.06,,10-22
000516,国际医学,0.15,-11.76,1.65,9.57,0.48,10745.25,-10.99,,10-22
300018,中元股份,0.21,-14.29,5.11,4.12,-0.12,2729.14,-14.34,,10-22
002052,同洲电子,-0.22,103.64,3.07,-7.03,-1.01,-7665.83,98.97,,10-22
002455,百川股份,0.27,-58.46,5.45,4.9,0.46,3501.13,-23.44,,10-22
600703,三安光电,0.41,-18.0,3.68,,0.44,58536.08,111.37,,10-22
601975,招商南油,-0.17,-331.94,1.55,-11.25,-0.09,-53844.9,-564.01,,10-22
300184,力源信息,0.36,,6.76,6.01,-0.89,2242.14,,,10-22
002558,巨人网络,0.48,-11.39,9.64,5.72,0.57,2694.76,11.79,,10-22
000909,数源科技,0.15,312.09,2.94,5.31,-0.88,2980.25,318.27,,10-22
002332,仙琚制药,0.29,11.54,3.18,9.14,0.23,9956.12,12.83,,10-22
600975,新五丰,0.2,3860.0,2.74,7.5,0.7,3568.61,3645.5,,10-22
300007,汉威科技,0.27,35.0,4.58,6.01,0.05,3195.97,32.86,,10-22
600594,益佰制药,0.49,-17.17,2.93,18.32,0.46,17358.59,24.33,,10-22
000715,中兴商业,0.26,315.87,3.78,7.06,0.97,7315.33,318.82,,10-22
600297,广汇汽车,0.01,132.26,2.3,0.63,0.21,502.71,129.87,,10-22
000028,国药一致,0.85,33.23,4.39,21.16,-0.66,24623.8,33.97,,10-22
300190,维尔利,0.62,,16.02,5.35,-1.36,3239.46,,,10-22
000895,双汇发展,0.46,-63.11,5.64,7.85,1.03,27826.75,-63.11,,10-22
000915,山大华特,0.42,32.08,2.74,16.78,0.67,7651.75,33.52,,10-22
000933,神火股份,0.49,-48.26,3.04,17.28,1.31,82666.91,-16.84,,10-22
000978,桂林旅游,0.13,59.26,3.99,3.24,0.11,4657.36,66.37,,10-22
600508,上海能源,1.55,8.39,9.8,17.1,1.57,111704.88,8.16,,10-22
000546,金圆股份,0.05,-292.83,0.79,5.95,0.2,774.67,-292.59,,10-22
002353,杰瑞股份,1.26,-26.74,10.64,12.37,-0.37,28934.5,50.68,,10-22
600714,金瑞矿业,0.12,52.88,1.47,8.74,0.17,3342.81,59.85,,10-22
002519,银河电子,0.44,-56.0,7.25,6.17,-1.07,6248.14,17.79,,10-22
000029,深深房A,0.09,12.47,1.5,5.89,0.08,8669.77,12.39,,10-22
300223,北京君正,0.9,,13.52,10.48,0.19,6208.55,,,10-22
002258,利尔化学,0.29,-15.11,4.45,6.71,-0.01,5856.93,-15.11,,10-22
300239,东宝生物,0.25,,3.77,11.2,0.1,1502.52,,,10-22
000516,国际医学,0.15,-11.76,1.65,9.57,0.48,10745.25,-10.99,,10-22
300018,中元股份,0.21,-14.29,5.11,4.12,-0.12,2729.14,-14.34,,10-22
002052,同洲电子,-0.22,103.64,3.07,-7.03,-1.01,-7665.83,98.97,,10-22
002455,百川股份,0.27,-58.46,5.45,4.9,0.46,3501.13,-23.44,,10-22
000823,超声电子,0.27,9.36,3.92,7.08,0.38,12039.35,9.55,,10-22
000035,中国天楹,-0.18,38.46,-8.18,,-0.0,-2728.38,45.06,,10-22
002332,仙琚制药,0.29,11.54,3.18,9.14,0.23,9956.12,12.83,,10-22
600975,新五丰,0.2,3860.0,2.74,7.5,0.7,3568.61,3645.5,,10-22
300007,汉威科技,0.27,35.0,4.58,6.01,0.05,3195.97,32.86,,10-22
600594,益佰制药,0.49,-17.17,2.93,18.32,0.46,17358.59,24.33,,10-22
000715,中兴商业,0.26,315.87,3.78,7.06,0.97,7315.33,318.82,,10-22
600703,三安光电,0.41,-18.0,3.68,,0.44,58536.08,111.37,,10-22
601975,招商南油,-0.17,-331.94,1.55,-11.25,-0.09,-53844.9,-564.01,,10-22
300184,力源信息,0.36,,6.76,6.01,-0.89,2242.14,,,10-22
002558,巨人网络,0.48,-11.39,9.64,5.72,0.57,2694.76,11.79,,10-22
000909,数源科技,0.15,312.09,2.94,5.31,-0.88,2980.25,318.27,,10-22
000978,桂林旅游,0.13,59.26,3.99,3.24,0.11,4657.36,66.37,,10-22
600508,上海能源,1.55,8.39,9.8,17.1,1.57,111704.88,8.16,,10-22
000546,金圆股份,0.05,-292.83,0.79,5.95,0.2,774.67,-292.59,,10-22
002353,杰瑞股份,1.26,-26.74,10.64,12.37,-0.37,28934.5,50.68,,10-22
600297,广汇汽车,0.01,132.26,2.3,0.63,0.21,502.71,129.87,,10-22
000028,国药一致,0.85,33.23,4.39,21.16,-0.66,24623.8,33.97,,10-22
300190,维尔利,0.62,,16.02,5.35,-1.36,3239.46,,,10-22
000895,双汇发展,0.46,-63.11,5.64,7.85,1.03,27826.75,-63.11,,10-22
000915,山大华特,0.42,32.08,2.74,16.78,0.67,7651.75,33.52,,10-22
000933,神火股份,0.49,-48.26,3.04,17.28,1.31,82666.91,-16.84,,10-22
600856,ST中天,0.02,-112.27,0.44,5.47,0.2,544.18,-114.22,,10-22
002342,巨力索具,0.31,3.33,4.64,6.91,0.18,15085.34,6.93,,10-22
002132,恒星科技,0.18,-18.18,2.11,8.71,-0.66,9849.18,74.7,,10-22
600714,金瑞矿业,0.12,52.88,1.47,8.74,0.17,3342.81,59.85,,10-22
002519,银河电子,0.44,-56.0,7.25,6.17,-1.07,6248.14,17.79,,10-22
002262,恩华药业,0.37,34.55,2.28,17.6,0.44,8721.22,34.57,,10-22
300264,佳创视讯,0.26,,5.63,11.6,-0.28,1999.56,,,10-21
002007,华兰生物,0.54,-35.07,4.0,13.61,0.22,30829.71,-35.09,,10-21
600992,贵绳股份,0.13,0.0,5.21,2.56,-0.82,2180.26,2.02,,10-21
002073,软控股份,0.35,20.69,3.68,10.45,-0.74,26190.47,20.68,,10-21
601958,金钼股份,0.16,-5.88,4.09,3.76,0.01,50156.11,-10.6,,10-21
000860,顺鑫农业,0.66,24.53,6.47,10.51,,28943.04,24.68,,10-21
002368,太极股份,0.38,-39.68,5.13,7.46,-1.46,7496.12,30.96,,10-21
300027,华谊兄弟,0.17,-32.0,2.62,6.54,-0.31,10233.93,20.32,,10-21
000657,中钨高新,0.02,-25.0,1.5,1.4,-0.1,463.69,-24.5,,10-21
002094,青岛金王,0.13,39.58,1.53,8.95,0.02,4325.03,39.23,,10-21
300108,吉药控股,0.3,-37.5,5.24,10.39,0.28,2032.43,8.78,,10-21
300172,中电环保,0.27,-40.0,7.51,3.8,-0.37,2595.89,-23.69,,10-21
002578,闽发铝业,0.26,,5.18,6.23,-0.02,3960.63,,,10-21
600835,上海机电,0.63,21.15,5.79,11.18,1.4,64913.31,22.57,,10-21
002599,盛通股份,0.25,,4.16,9.0,0.38,2701.78,,,10-21
300258,精锻科技,0.8,,8.7,19.52,0.34,6257.5,,,10-21
600550,保变电气,0.17,-63.26,5.14,3.21,-0.15,23207.68,-56.86,,10-21
002405,四维图新,0.46,0.0,4.68,10.14,0.56,21981.2,29.07,,10-21
002164,宁波东力,0.13,-64.86,2.68,4.85,0.22,5783.23,-14.34,,10-21
002180,纳思达,0.09,-53.0,2.85,3.3,-0.08,1173.37,-28.12,,10-21
002502,鼎龙文化,0.51,-12.07,9.55,5.41,-0.1,4477.21,17.37,,10-21
300161,华中数控,0.2,-50.0,8.54,2.49,-1.42,2116.01,-34.12,,10-21
002244,滨江集团,0.1,-69.7,3.21,2.98,-2.49,12858.49,-71.24,,10-21
002588,史丹利,1.91,,15.38,25.35,1.1,20723.25,,,10-21
002408,齐翔腾达,0.97,-16.38,6.15,16.56,0.37,45254.16,74.32,,10-21
002472,双环传动,0.58,-49.12,6.15,9.69,0.5,12333.47,22.17,,10-21
300132,青松股份,0.18,-73.05,4.39,3.92,0.26,2112.37,-34.63,,10-21
000856,冀东装备,0.23,-176.67,1.86,13.39,-0.51,5280.01,-176.99,,10-21
002236,大华股份,0.73,-29.81,4.75,16.21,-0.6,20423.84,45.09,,10-21
600809,山西汾酒,1.63,31.45,5.58,33.9,2.29,70753.71,31.76,,10-21
300250,初灵信息,0.56,,8.07,18.84,-0.05,2225.25,,,10-21
002317,众生药业,0.64,-21.95,8.01,8.13,0.39,11461.66,16.84,,10-21
002026,山东威达,0.27,10.35,3.4,8.31,-0.12,4807.82,43.47,,10-21
000673,当代东方,-0.08,12.86,-0.06,,-0.19,-1640.41,13.15,,10-21
300089,文化长城,0.45,-4.26,7.76,5.93,0.62,4471.79,14.96,,10-21
000716,黑芝麻,0.05,-94.2,1.7,2.99,0.08,891.91,-94.2,,10-21
000068,华控赛格,-0.04,-10.81,0.26,-15.48,-0.03,-3846.79,-10.82,,10-21
600851,海欣股份,0.04,114.14,2.28,1.77,0.0,5123.71,114.64,,10-21
600961,株冶集团,-0.59,126.92,3.32,-15.91,-0.37,-31119.87,127.74,,10-21
300045,华力创通,0.24,-40.0,5.12,4.82,-0.23,3252.53,25.3,,10-21
002080,中材科技,0.23,-76.04,5.61,4.17,-0.26,9252.0,-35.59,,10-21
300062,中能电气,0.26,-27.78,4.38,6.0,-0.07,3993.85,55.92,,10-21
002418,康盛股份,0.28,-44.0,4.82,5.88,-1.1,6386.13,2.23,,10-21
002145,中核钛白,-0.36,-0.0,1.12,-31.95,0.04,-6798.97,0.42,,10-21
000838,财信发展,-0.07,37.13,1.75,-0.36,-0.85,-1176.54,37.0,,10-21
002569,*ST步森,0.37,,6.0,7.36,-1.45,3104.04,,,10-21
002263,*ST东南,0.1,-32.64,4.46,4.12,0.04,5851.92,1.27,,10-21
300244,迪安诊断,0.74,,8.85,13.41,0.18,3043.95,,,10-21
000948,南天信息,0.15,-47.02,5.88,2.64,-1.14,3233.64,-47.02,,10-21
002279,久其软件,0.03,42.21,5.42,0.51,-0.41,311.17,42.32,,10-21
002311,海大集团,0.54,-19.4,4.21,13.38,0.37,31388.19,59.87,,10-21
002343,慈文传媒,0.31,-56.79,5.72,5.41,-0.04,6061.01,-11.09,,10-21
000597,东北制药,-0.39,-173.67,5.7,-6.61,-0.63,-12996.18,-173.72,,10-21
002359,*ST北讯,0.14,-48.15,3.99,4.31,-0.53,2347.35,-16.59,,10-21
002068,黑猫股份,0.17,9.68,2.43,7.6,0.22,8175.92,110.51,,10-21
000756,新华制药,0.17,-15.0,3.74,4.68,0.09,8001.23,-10.8,,10-21
000783,长江证券,0.14,-68.18,4.8,3.01,-4.26,33018.57,-65.05,,10-21
002504,弘高创意,0.2,-33.33,6.29,3.1,-0.19,2091.15,-12.25,,10-21
002214,大立科技,0.18,-50.0,4.21,4.39,-0.3,1829.04,-48.84,,10-21
300217,东方电热,1.14,,10.2,15.67,-0.48,8809.05,,,10-21
600808,马钢股份,0.04,-68.9,3.53,1.18,0.08,32465.74,-68.92,,10-21
002316,亚联发展,0.16,-5.88,3.78,3.44,-0.44,2785.2,3.04,,10-21
002396,星网锐捷,0.29,-51.41,4.69,6.42,-0.63,10346.84,16.7,,10-21
002155,湖南黄金,0.88,191.56,4.38,22.01,0.81,48407.73,191.55,,10-21
000810,创维数字,0.38,-19.58,3.86,10.07,0.63,4936.57,-19.58,,10-21
002509,天广中茂,0.41,17.14,6.88,6.1,-0.38,4070.35,55.52,,10-21
300254,仟源医药,0.31,,4.32,15.35,0.06,3219.18,,,10-21
002289,*ST宇顺,0.25,-26.47,6.5,3.89,-1.4,1822.88,-27.61,,10-21
002337,赛象科技,0.15,-64.29,6.57,2.24,-0.08,2837.67,-41.54,,10-21
002385,大北农,0.78,52.94,8.22,9.79,0.96,31277.2,59.72,,10-21
002401,中远海科,0.33,-49.97,5.08,6.73,-0.61,3513.42,13.26,,10-21
002111,威海广泰,0.19,-36.67,3.29,8.55,-0.12,5193.83,20.01,,10-21
002449,国星光电,0.41,-33.87,9.69,4.33,-0.21,8903.29,-17.09,,10-21
002465,海格通信,0.37,-29.75,12.55,2.9,-0.72,12231.82,-9.1,,10-21
300141,和顺电气,0.47,-24.19,9.64,5.02,0.13,2605.32,1.9,,10-21
000007,全新好,0.0,-102.78,1.19,,-0.32,15.84,-102.97,,10-21
000426,兴业矿业,-0.11,-8.33,2.82,-3.99,-0.07,-4374.81,-7.9,,10-21
300243,瑞丰高材,0.79,,6.22,19.66,-1.09,3396.52,,,10-21
000514,渝开发,0.08,-36.4,3.36,2.26,-1.01,5298.38,-36.42,,10-21
002035,华帝股份,0.39,59.26,2.19,16.82,0.19,8636.84,58.99,,10-21
000635,英力特,0.73,300.55,5.8,13.05,0.94,12830.91,301.23,,10-21
600226,瀚叶股份,0.24,-1.99,3.24,7.38,0.17,9597.32,-1.99,,10-21
002084,海鸥住工,0.06,-67.97,2.32,2.64,0.05,2087.63,-61.56,,10-21
002116,中国海诚,0.58,39.14,4.53,13.22,0.43,6650.12,39.1,,10-21
000835,长城动漫,-0.01,-117.22,1.45,-0.87,0.15,-381.87,-117.0,,10-21
300188,美亚柏科,0.54,8.0,11.93,5.84,-1.5,2624.67,30.8,,10-21
600436,片仔癀,1.38,32.69,8.05,16.87,0.95,19336.68,33.03,,10-21
002254,泰和新材,0.33,-54.17,4.17,7.64,-0.14,13027.02,-30.64,,10-21
000417,合肥百货,0.79,97.98,4.39,23.35,1.1,38720.54,103.51,,10-21
002082,万邦德,0.54,20.0,4.27,13.13,-0.36,12761.02,20.32,,10-21
300064,豫金刚石,0.36,-16.28,4.02,9.3,0.34,10909.52,80.72,,10-21
002130,沃尔核材,0.2,-9.09,2.91,9.03,-0.07,5530.67,2.35,,10-21
002501,*ST利源,0.62,-38.0,6.56,9.88,0.52,11694.66,66.47,,10-21
300160,秀强股份,0.95,41.79,10.79,9.74,-0.59,8916.21,89.2,,10-21
002517,恺英网络,0.39,-7.14,6.73,5.75,-0.27,3406.03,23.01,,10-21
002211,宏达新材,0.14,-46.15,4.08,3.62,0.13,6259.85,1.34,,10-21
002243,通产丽星,0.3,11.11,2.59,12.27,0.18,7714.11,10.4,,10-21
600060,海信视像,1.02,57.72,7.32,14.67,0.51,88611.05,93.73,,10-21
002582,好想你,1.23,,15.74,11.62,2.6,7808.14,,,10-21
300241,瑞丰光电,0.32,,4.58,10.3,0.11,2775.27,,,10-21
